"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp"
456,621051,"Wilson, Steven",2022,874,52.2,0.233,0.111,0.297,0.344,0.314,0.318,0.215,21,90,88.4,26.1,2366,95.1,95.74,54,212,244,0.6000000000000085,6.86,115,161,120,150,296,321,301,"-1.8","1.8"
455,571510,"Boyd, Matthew",2023,1178,38.6,0.281,0.228,0.329,0.509,0.367,0.345,0.262,32,114,91,23.1,2503,91.4,91.66,74,251,204,0.29999999999999716,6.45,110,151,114,144,304,324,287,"-2.8","2.8"
454,624133,"Suárez, Ranger",2022,2564,17.7,0.346,0.224,0.367,0.57,0.433,0.355,0.266,37,107,87,13.9,1894,93.2,92.9,39,225,229,-0.29999999999999716,6.13,108,151,119,145,302,326,288,"-8.1","8.1"
453,593334,"Germán, Domingo",2021,1579,28.7,0.29,0.36,0.261,0.65,0.417,0.399,0.282,29,100,93,27,2482,93.4,92.85,48,214,239,-0.5,6.05,111,156,119,148,295,325,292,"-7.6","7.6"
452,502624,"Anderson, Chase",2023,1447,31.2,0.351,0.268,0.368,0.619,0.459,0.429,0.304,34,97,91.5,14.1,2201,93.3,92.96,34,196,256,-0.29999999999999716,5.93,112,148,124,148,303,329,302,"-9.7","9.7"
451,656731,"Megill, Tylor",2022,791,57,0.298,0.128,0.368,0.426,0.339,0.347,0.275,28,94,87,16.1,2171,95.7,96.45,67,235,216,0.7999999999999972,7.31,111,154,114,147,299,329,306,"0.9","-0.9"
451,607259,"Martinez, Nick",2022,1720,26.2,0.351,0.325,0.383,0.675,0.461,0.354,0.27,40,114,89.3,15.8,2337,93.4,92.56,39,216,235,-0.8000000000000114,5.91,114,165,120,152,295,321,302,"-12.5","12.5"
451,621076,"Kaprielian, James",2023,1091,41.3,0.202,0.182,0.208,0.384,0.319,0.352,0.219,20,99,92.4,28.9,2001,92.3,91.85,59,234,217,-0.5,6.12,112,146,116,148,298,320,296,"-3.3","3.3"
451,670280,"Bednar, David",2022,842,53.6,0.245,0.17,0.338,0.415,0.304,0.302,0.239,26,106,92.4,21.7,2298,96.4,96.78,83,255,196,0.3999999999999915,6.59,108,152,118,149,305,324,300,"1.2","-1.2"
450,657097,"Webb, Jacob",2023,928,48.5,0.185,0.141,0.241,0.326,0.302,0.348,0.234,17,92,91.8,21.4,2479,94.9,94.62,69,232,218,-0.30000000000001137,6.41,111,148,118,146,299,326,298,"7.2","-7.2"
450,680739,"Winder, Josh",2022,1114,40.4,0.351,0.362,0.316,0.713,0.485,0.494,0.357,33,94,94.5,23.8,2023,94,92.97,28,215,235,-1,5.7,113,156,115,150,296,326,292,"-12.9","12.9"
450,643290,"Dunn, Justin",2021,870,51.7,0.232,0.244,0.219,0.476,0.391,0.423,0.266,19,82,92.5,21.2,2357,93.7,94.14,44,213,237,0.3999999999999915,6.62,111,153,110,149,292,325,299,"-2.2","2.2"
449,624522,"Thompson, Keegan",2021,966,46.5,0.272,0.185,0.306,0.457,0.381,0.392,0.277,22,81,89.2,15.1,2368,93.9,93.89,35,204,245,0,6.22,106,154,112,149,296,323,299,"3.7","-3.7"
446,656578,"Jackson, Andre",2023,1001,44.6,0.222,0.144,0.246,0.367,0.308,0.355,0.258,20,90,92.7,16.9,2268,94.9,95.62,37,194,252,0.6999999999999886,6.71,113,150,115,151,300,318,295,"5.1","-5.1"
446,664126,"Fairbanks, Pete",2021,774,57.6,0.2,0.08,0.275,0.28,0.259,0.273,0.188,15,75,86.9,18.5,2397,97.1,97.65,66,211,235,0.5,6.69,108,155,113,149,300,322,293,"4.5","-4.5"
446,657093,"Watkins, Spenser",2021,960,46.5,0.347,0.296,0.364,0.643,0.43,0.416,0.318,34,98,91.9,22.1,2238,90.8,90.84,24,183,263,0,6.38,109,154,118,148,294,323,295,"-12.1","12.1"
446,594798,"deGrom, Jacob",2022,940,47.4,0.208,0.208,0.246,0.416,0.286,0.307,0.221,21,101,89.9,21.6,2516,98.9,99.52,68,235,211,0.5999999999999943,6.69,116,158,117,152,296,329,301,"4.6","-4.6"
445,594902,"Lively, Ben",2023,1383,32.2,0.365,0.308,0.349,0.673,0.468,0.431,0.325,38,104,90.5,18,2004,90.6,91.96,36,198,247,1.4000000000000057,7,113,147,122,150,291,321,295,"-10.8","10.8"
445,641329,"Baker, Bryan",2023,785,56.7,0.267,0.2,0.323,0.467,0.351,0.341,0.247,24,90,94,21.8,2327,95.7,95.84,57,255,190,0.09999999999999432,6.54,109,147,115,146,301,323,294,"-3.4","3.4"
444,607179,"Weems, Jordan",2023,920,48.3,0.198,0.326,0.164,0.523,0.355,0.4,0.264,17,86,91.3,18.5,2109,96.2,96.5,52,214,230,0.29999999999999716,6.45,116,147,115,147,304,328,304,"1.2","-1.2"
444,571578,"Corbin, Patrick",2022,2623,16.9,0.333,0.172,0.362,0.505,0.39,0.376,0.307,31,93,89.8,17.8,2130,92.1,92.74,25,186,258,0.6000000000000085,6.74,111,153,119,146,303,320,295,"-10.8","10.8"
444,607536,"Freeland, Kyle",2023,2414,18.4,0.239,0.193,0.219,0.431,0.291,0.292,0.251,26,109,86.2,17.1,2345,88.8,89.9,31,244,200,1.1000000000000085,6.7,110,149,122,146,304,331,300,"0.3","-0.3"
444,641703,"Honeywell, Brent",2023,943,47.1,0.27,0.146,0.284,0.416,0.375,0.432,0.319,24,89,91.1,13.5,2157,94.8,94.8,31,192,252,0,6.26,113,149,117,150,296,323,295,"-1.5","1.5"
443,606149,"Gallegos, Giovanny",2023,883,50.2,0.267,0.181,0.312,0.448,0.317,0.323,0.27,28,105,92.4,18.3,2338,93.7,91.22,42,209,234,-2.5,5.76,114,149,118,148,299,317,300,"-0.8","0.8"
443,656557,"Houck, Tanner",2021,1149,38.6,0.257,0.064,0.342,0.321,0.294,0.314,0.241,28,109,84.7,12.5,2099,94.5,94.57,46,222,221,0.09999999999999432,6.2,109,154,113,149,287,327,301,"1.7","-1.7"
442,656970,"Smeltzer, Devin",2022,1129,39.1,0.252,0.282,0.23,0.534,0.372,0.377,0.246,26,103,91.6,23.1,2278,89.5,88.57,33,197,245,-0.9000000000000057,5.84,109,155,116,149,297,330,291,"-5.4","5.4"
441,605288,"Houser, Adrian",2023,1856,23.8,0.227,0.113,0.304,0.34,0.281,0.274,0.196,22,97,93.9,24,2193,93.4,94.13,51,215,226,0.6999999999999886,6.77,108,148,116,148,299,324,298,"1.4","-1.4"
441,543272,"Hand, Brad",2021,1076,41,0.253,0.209,0.288,0.462,0.348,0.364,0.26,23,91,89.2,18.5,2378,92.9,91.52,33,197,244,-1.4000000000000057,5.64,108,151,115,147,300,319,296,"-3.5","3.5"
439,666374,"Brash, Matt",2023,1304,33.7,0.346,0.136,0.464,0.481,0.418,0.382,0.272,28,81,92.1,12.6,2274,98.1,98.43,50,190,249,0.30000000000001137,6.49,109,146,116,146,291,320,297,"-0.6","0.6"
439,456713,"Bush, Matt",2022,909,48.3,0.19,0.171,0.226,0.362,0.291,0.283,0.183,20,105,92.6,17.1,2527,97.3,96.95,52,198,241,-0.3999999999999915,6.23,113,153,119,148,299,321,297,"0.1","-0.1"
438,657006,"Steele, Justin",2021,964,45.4,0.227,0.216,0.258,0.443,0.362,0.313,0.198,22,97,80.7,6.8,2494,93.2,93.59,59,199,239,0.3999999999999915,6.4,104,150,114,147,299,322,296,"1.6","-1.6"
438,669373,"Skubal, Tarik",2023,1218,36,0.206,0.093,0.328,0.299,0.237,0.225,0.187,22,107,88.5,11.7,2186,95.8,95.69,64,250,188,-0.09999999999999432,6.24,109,148,118,146,307,326,285,"9.9","-9.9"
438,669713,"Wesneski, Hayden",2023,1479,29.6,0.327,0.308,0.333,0.636,0.423,0.43,0.329,35,107,93.3,16.4,2146,94.3,94.23,37,224,214,-0.09999999999999432,6.79,112,150,114,152,300,324,294,"-6.9","6.9"
437,656288,"Canning, Griffin",2021,1080,40.5,0.256,0.326,0.246,0.581,0.403,0.407,0.275,22,86,94.3,27.6,2266,93.5,92.86,42,203,234,-0.5999999999999943,5.96,114,158,119,152,301,325,301,"-7.8","7.8"
437,596112,"Stephenson, Robert",2022,914,47.8,0.386,0.272,0.375,0.658,0.449,0.418,0.36,44,114,91.5,19.7,2389,96.8,96.84,32,242,195,0,6.2,111,151,117,149,303,328,302,"-8.5","8.5"
436,542585,"Cisnero, José",2021,1067,40.9,0.198,0.143,0.294,0.341,0.318,0.316,0.192,18,91,86.9,20.3,2412,96.7,96.25,64,218,218,-0.4000000000000057,6.06,110,154,119,148,298,326,297,"-0.1","0.1"
435,518489,"Brasier, Ryan",2022,985,44.2,0.32,0.282,0.38,0.602,0.389,0.352,0.271,33,103,94.6,21.9,2270,95.9,96.43,59,256,179,0.5,6.69,111,157,117,150,293,328,295,"-8","8"
435,664854,"Helsley, Ryan",2021,805,54,0.279,0.135,0.299,0.413,0.33,0.384,0.304,29,104,92.4,7.9,2526,97.4,97.81,34,217,218,0.3999999999999915,6.47,111,154,116,147,298,318,297,"2.7","-2.7"
435,606424,"García, Jarlín",2022,1015,42.9,0.245,0.214,0.275,0.459,0.329,0.337,0.255,24,98,90.8,17.7,2201,93.8,94.15,46,219,216,0.4000000000000057,6.51,109,150,115,147,296,322,295,"-1.8","1.8"
434,624133,"Suárez, Ranger",2023,2023,21.5,0.304,0.174,0.373,0.478,0.365,0.371,0.291,28,92,89.7,19.5,1976,93.4,93.33,41,187,247,-0.10000000000000853,6.22,111,149,118,147,299,323,288,"-3.6","3.6"
433,501381,"Pineda, Michael",2022,731,59.2,0.348,0.357,0.316,0.704,0.454,0.419,0.323,40,115,94.3,21.7,1934,89.9,89.78,24,217,216,-0.10000000000000853,6.23,112,158,110,148,299,329,294,"-4.7","4.7"
433,669060,"Wilson, Bryse",2022,1825,23.7,0.303,0.222,0.347,0.525,0.384,0.37,0.277,30,99,91.7,20.8,2034,92.7,93.03,45,204,229,0.29999999999999716,6.5,109,151,115,150,298,322,301,"-10.4","10.4"
432,656730,"Megill, Trevor",2023,599,72.1,0.281,0.125,0.368,0.406,0.327,0.31,0.233,27,96,91,16.4,2537,99.1,99.73,53,209,223,0.6000000000000085,6.7,112,147,116,147,299,325,298,"0.8","-0.8"
432,664062,"Gonsolin, Tony",2021,990,43.6,0.298,0.266,0.306,0.564,0.426,0.372,0.255,28,94,88.8,23.1,2379,93.8,93.3,32,211,221,-0.5,6.01,113,156,113,151,297,317,294,"2.5","-2.5"
432,518633,"Duffy, Danny",2021,1009,42.8,0.212,0.087,0.278,0.298,0.278,0.312,0.229,22,104,88.7,25.5,2273,93.7,94.5,65,248,184,0.7999999999999972,6.75,108,159,118,145,298,321,296,"9.3","-9.3"
431,670124,"Oller, Adam",2022,1294,33.3,0.289,0.309,0.282,0.598,0.42,0.406,0.29,28,97,91.5,27.4,2209,93.3,93.13,35,216,215,-0.20000000000000284,6.26,114,154,116,150,300,323,296,"-7.5","7.5"
430,663432,"Rainey, Tanner",2021,665,64.7,0.253,0.316,0.264,0.57,0.41,0.408,0.248,20,79,95,28.2,2400,96.3,96.03,57,203,227,-0.29999999999999716,6.19,109,154,120,146,304,322,299,"-8.4","8.4"
430,674072,"Henry, Tommy",2022,773,55.6,0.271,0.208,0.259,0.479,0.368,0.367,0.281,26,96,89.5,17.5,2184,91.6,92.02,36,202,228,0.4000000000000057,6.58,109,153,121,148,300,321,295,"-2","2"
430,605151,"Bradley, Archie",2021,921,46.7,0.242,0.242,0.305,0.484,0.35,0.323,0.221,22,91,90.6,19.1,2131,94,94.43,39,215,215,0.4000000000000057,6.58,111,152,115,148,296,325,294,"2.7","-2.7"
430,676265,"Abbott, Cory",2022,845,50.9,0.188,0.24,0.16,0.427,0.329,0.307,0.163,18,96,90.6,34.8,2253,91.3,91.03,35,206,224,-0.29999999999999716,6.27,112,153,121,148,298,317,302,"3.5","-3.5"
429,617228,"Sawamura, Hirokazu",2021,945,45.4,0.247,0.337,0.227,0.584,0.392,0.4,0.269,22,89,92.3,16.3,2115,96,96.2,36,187,242,0.20000000000000284,6.36,109,153,118,148,293,327,295,"1.6","-1.6"
428,605540,"Woodruff, Brandon",2023,1043,41,0.177,0.208,0.267,0.385,0.278,0.247,0.171,17,96,91.1,26.8,2410,95.8,96.42,75,239,189,0.6000000000000085,6.69,115,150,118,149,298,324,299,"4.5","-4.5"
428,650644,"Civale, Aaron",2021,1909,22.4,0.278,0.322,0.261,0.6,0.39,0.419,0.319,25,90,90.8,14.9,2327,91.4,90.82,28,183,245,-0.6000000000000085,5.77,116,155,118,151,295,322,297,"-5.9","5.9"
428,543294,"Hendricks, Kyle",2023,2108,20.3,0.38,0.278,0.406,0.658,0.464,0.473,0.37,30,79,93.3,14.2,2134,87.8,87.04,16,143,285,-0.7999999999999972,5.72,116,147,110,153,295,325,299,"-5.3","5.3"
427,656546,"Hoffman, Jeff",2022,848,50.4,0.24,0.208,0.257,0.448,0.336,0.333,0.227,23,96,90.7,30.6,2457,94.3,94.38,36,213,214,0.10000000000000853,6.46,114,152,124,145,293,320,291,"-2.3","2.3"
426,642758,"Acevedo, Domingo",2022,1005,42.4,0.244,0.209,0.25,0.453,0.346,0.376,0.274,21,86,89.6,23.3,2118,93,91.91,42,201,225,-1.0999999999999943,5.73,112,152,115,147,298,318,295,"-2.5","2.5"
426,596133,"Weaver, Luke",2022,721,59.1,0.326,0.151,0.429,0.477,0.39,0.406,0.31,28,86,94.4,16.7,2373,94.9,91.21,53,241,185,-3.700000000000003,5.75,110,153,122,149,298,323,297,"-8.7","8.7"
425,670912,"Oviedo, Johan",2022,980,43.4,0.272,0.13,0.307,0.402,0.347,0.338,0.256,25,92,89.7,10.2,2275,96,97.48,27,198,227,1.5,7.08,110,154,114,150,301,324,296,"-1.8","1.8"
425,656730,"Megill, Trevor",2022,774,54.9,0.296,0.092,0.373,0.388,0.333,0.362,0.276,29,98,91.5,10.6,2445,98.1,98.69,54,244,181,0.6000000000000085,6.58,109,157,119,150,296,329,292,"1.9","-1.9"
425,621249,"Underwood Jr., Duane",2021,1177,36.1,0.25,0.13,0.26,0.38,0.319,0.365,0.274,23,92,90,13.2,2170,94.1,94.49,33,199,226,0.4000000000000057,6.51,110,151,118,148,300,320,291,"-1.6","1.6"
423,675627,"Grove, Michael",2023,1146,36.9,0.42,0.3,0.427,0.72,0.501,0.45,0.364,42,100,93,17.8,2223,94.7,95.58,18,196,227,0.8999999999999915,6.71,112,150,121,151,298,320,295,"-12.1","12.1"
423,656232,"Bielak, Brandon",2023,1388,30.5,0.276,0.235,0.307,0.51,0.389,0.382,0.262,27,98,91.3,11.4,2415,92.1,90.91,29,181,242,-1.1999999999999886,5.55,111,148,113,149,292,325,292,"-7.1","7.1"
422,489119,"Miley, Wade",2021,2592,16.3,0.246,0.087,0.33,0.333,0.284,0.3,0.235,34,138,88,18.2,2239,89.9,89.79,41,233,189,-0.10000000000000853,6.13,110,151,118,145,296,320,286,"4.3","-4.3"
421,682171,"Murfee, Penn",2022,1003,42,0.244,0.122,0.286,0.367,0.31,0.337,0.274,22,90,85.2,22.3,2276,89,89.17,46,221,200,0.20000000000000284,6.35,112,154,121,147,291,322,293,"4.8","-4.8"
421,664353,"Urquidy, José",2023,1096,38.4,0.287,0.345,0.243,0.632,0.426,0.422,0.303,25,87,92.7,27.2,2254,93.1,91.84,42,219,202,-1.2999999999999972,5.85,112,150,116,149,295,325,294,"-3.7","3.7"
421,622694,"Hernández, Elieser",2021,818,51.5,0.354,0.343,0.36,0.697,0.453,0.396,0.303,35,99,93,19.2,2129,90.9,91.06,33,211,210,0.19999999999998863,6.46,111,150,115,149,297,314,287,"-7.8","7.8"
420,675916,"Karinchak, James",2022,704,59.7,0.133,0.078,0.204,0.211,0.236,0.272,0.164,12,90,90.7,29.5,2349,95.2,94.67,60,202,218,-0.5,6.05,111,155,115,149,292,312,293,"12.1","-12.1"
419,641927,"Ober, Bailey",2022,854,49.1,0.256,0.178,0.27,0.433,0.323,0.368,0.268,23,90,89.6,25.7,2301,91.5,92.58,52,229,190,1.0999999999999943,7.03,110,158,117,150,297,329,295,"-1.3","1.3"
418,641793,"Littell, Zack",2023,1330,31.4,0.26,0.18,0.338,0.44,0.308,0.288,0.221,26,100,92,21,2069,94.1,93.22,51,234,184,-0.8999999999999915,6.35,106,147,118,149,296,328,301,"4.2","-4.2"
417,605447,"Romano, Jordan",2023,915,45.6,0.222,0.148,0.3,0.37,0.305,0.295,0.209,18,81,88.9,19.3,2326,96.7,98.75,63,195,222,2.0999999999999943,7.54,112,147,116,147,289,325,291,"5.5","-5.5"
417,656756,"Montgomery, Jordan",2021,2570,16.2,0.247,0.208,0.288,0.455,0.327,0.334,0.253,19,77,92,28.5,2284,92.6,92.94,35,184,233,0.30000000000001137,6.53,109,154,118,148,298,323,287,"1.2","-1.2"
416,608331,"Fried, Max",2023,1244,33.4,0.291,0.127,0.326,0.418,0.337,0.31,0.26,32,110,88.7,5.9,2227,94,93.61,36,203,213,-0.4000000000000057,6.56,111,151,119,148,311,323,299,"3.6","-3.6"
414,641401,"Brogdon, Connor",2021,923,44.9,0.3,0.212,0.357,0.512,0.378,0.345,0.261,24,80,90.8,16.4,2288,96,96.97,54,211,203,1,6.99,111,150,111,147,295,323,294,"-3","3"
414,593576,"Neris, Hector",2022,1012,40.9,0.209,0.165,0.258,0.374,0.3,0.343,0.229,19,91,93.4,27.8,2448,94.3,93.73,48,199,215,-0.5999999999999943,6.2,115,154,112,149,292,321,292,"3.2","-3.2"
414,686752,"Pepiot, Ryan",2022,737,56.2,0.194,0.194,0.233,0.389,0.349,0.358,0.207,14,72,89.7,26.2,2409,93.9,94.88,51,182,232,1,6.86,111,157,122,149,294,315,295,"0.7","-0.7"
413,675916,"Karinchak, James",2023,733,56.3,0.222,0.185,0.264,0.407,0.357,0.418,0.262,18,81,92,25.3,2257,94.8,94.4,49,198,215,-0.3999999999999915,6.08,111,146,115,146,296,314,292,"-5.6","5.6"
413,642545,"Barria, Jaime",2023,1350,30.6,0.362,0.35,0.338,0.713,0.467,0.444,0.337,29,80,91.6,19.8,2266,93,92.63,29,199,214,-0.4000000000000057,6.27,111,149,117,147,301,329,300,"-10.4","10.4"
412,663559,"Falter, Bailey",2022,1295,31.8,0.213,0.118,0.234,0.331,0.264,0.283,0.23,29,136,86.9,18.7,2052,91.4,93.28,45,236,176,1.8999999999999915,7.47,109,151,115,146,303,325,286,"3.9","-3.9"
411,453268,"Bard, Daniel",2021,1217,33.8,0.341,0.183,0.448,0.524,0.43,0.368,0.261,28,82,91.9,12.4,2731,97.5,97.7,45,189,222,0.20000000000000284,6.16,111,150,118,146,301,330,307,"-2.2","2.2"
411,681806,"Wantz, Andrew",2022,831,49.5,0.136,0.159,0.145,0.295,0.266,0.32,0.207,12,88,88.7,26.6,2366,93.8,93.65,61,201,210,-0.09999999999999432,6.2,110,153,116,151,295,322,293,"8.5","-8.5"
410,682051,"Hill, Garrett",2022,1019,40.2,0.247,0.079,0.304,0.326,0.33,0.381,0.27,22,89,88.9,21.1,2153,92,92.2,38,187,223,0.20000000000000284,6.44,108,157,117,146,297,330,293,"0","0"
409,622098,"Smith, Drew",2022,780,52.4,0.24,0.187,0.259,0.427,0.337,0.365,0.261,18,75,94.8,23.6,2503,95.7,94.83,54,202,207,-0.9000000000000057,5.91,111,156,119,148,300,326,300,"0.2","-0.2"
409,617228,"Sawamura, Hirokazu",2022,838,48.8,0.298,0.149,0.294,0.447,0.374,0.428,0.344,28,94,93.3,9.7,2112,95.9,95.95,23,191,218,0,6.29,111,155,116,150,289,327,296,"-0.9","0.9"
408,571710,"Givens, Mychal",2021,873,46.7,0.293,0.196,0.426,0.489,0.369,0.299,0.224,27,92,87.9,18.8,2527,94.7,95.16,58,195,213,0.5,6.36,113,152,117,146,300,329,298,"-1.3","1.3"
408,500610,"Guerra, Deolis",2021,1086,37.6,0.281,0.188,0.319,0.469,0.353,0.31,0.225,27,96,89.8,28.1,2298,90.7,91.99,29,191,217,1.2999999999999972,7.18,113,152,121,151,298,326,299,"-3.2","3.2"
407,594577,"Mayers, Mike",2022,890,45.7,0.207,0.293,0.183,0.5,0.337,0.351,0.243,19,92,95.2,26.8,2295,93.5,93.17,43,209,198,-0.29999999999999716,6.19,113,154,118,154,296,322,292,"-3.1","3.1"
407,502043,"Gibson, Kyle",2023,3038,13.4,0.287,0.263,0.286,0.55,0.379,0.383,0.287,23,80,93.4,18,2260,92.1,92.76,25,160,247,0.7000000000000028,6.86,112,147,114,150,293,322,297,"-4","4"
406,669461,"Liberatore, Matthew",2023,1059,38.3,0.305,0.181,0.337,0.486,0.355,0.388,0.319,32,105,90.6,18.3,2132,94.2,90.82,32,200,206,-3.4000000000000057,6.33,111,150,119,147,309,318,295,"-2.2","2.2"
405,605130,"Barlow, Scott",2021,1223,33.1,0.275,0.121,0.299,0.396,0.333,0.369,0.284,25,91,92.6,17.8,2306,95.3,96.42,30,179,226,1.1000000000000085,6.81,109,158,116,146,298,322,301,"0.5","-0.5"
403,621383,"Banks, Tanner",2022,897,44.9,0.162,0.027,0.273,0.189,0.226,0.283,0.204,12,74,84.4,12.8,2270,92.9,92.18,42,191,212,-0.7000000000000028,5.82,106,150,113,146,297,324,298,"6.5","-6.5"
403,642207,"Williams, Devin",2022,1068,37.7,0.09,0.038,0.182,0.128,0.191,0.221,0.117,7,78,87.8,15.9,2268,93.9,95.98,61,175,228,2.0999999999999943,7.6,111,151,119,146,296,320,296,"7.1","-7.1"
403,672335,"Pérez, Cionel",2022,901,44.7,0.221,0.093,0.281,0.314,0.267,0.323,0.255,19,86,91.1,8.6,2194,97,96.31,57,201,202,-0.7000000000000028,5.93,108,156,114,149,303,321,294,"10","-10"
403,608678,"Leone, Dominic",2021,851,47.4,0.25,0.143,0.302,0.393,0.322,0.373,0.274,21,84,92.4,21,2225,95.5,95.77,44,193,210,0.29999999999999716,6.4,109,152,113,148,295,322,296,"2.8","-2.8"
402,518813,"Holland, Greg",2021,997,40.3,0.253,0.253,0.238,0.506,0.369,0.436,0.305,20,79,91.6,17.8,2236,92.8,92.51,33,172,230,-0.29999999999999716,6.07,108,156,115,144,298,322,302,"-2.6","2.6"
402,664199,"Clarke, Taylor",2021,754,53.3,0.38,0.23,0.43,0.61,0.435,0.374,0.313,38,100,93,16.8,2204,95.5,95.28,38,233,169,-0.20000000000000284,6.21,111,154,119,150,303,330,301,"-6.3","6.3"
402,678606,"Ferrer, Jose A.",2023,559,71.9,0.287,0.138,0.311,0.426,0.346,0.312,0.254,27,94,87.8,4.8,2110,95.5,94.65,25,193,209,-0.7999999999999972,5.93,112,147,115,147,302,328,303,"-2.6","2.6"
401,607237,"Garrett, Amir",2021,828,48.4,0.291,0.279,0.284,0.57,0.417,0.406,0.295,25,86,91.6,7.4,2246,94.8,95.2,23,155,246,0.4000000000000057,6.52,111,151,115,146,291,316,288,"-7.3","7.3"
400,641582,"Foster, Matt",2022,768,52.1,0.232,0.179,0.265,0.411,0.307,0.318,0.244,22,95,90.2,25.5,2243,93.7,93.43,39,213,187,-0.29999999999999716,6.15,107,150,113,146,298,324,296,"-1.2","1.2"
400,669952,"White, Mitch",2021,762,52.5,0.211,0.158,0.229,0.368,0.295,0.349,0.271,20,95,89.7,12.1,2334,94.4,94.61,28,193,207,0.19999999999998863,6.4,114,158,119,151,297,316,294,"-2.1","2.1"
400,676684,"Vest, Will",2023,780,51.3,0.209,0.154,0.296,0.363,0.274,0.284,0.212,19,91,92.9,13.7,2136,95.3,95.01,43,192,208,-0.29999999999999716,6.21,115,149,120,148,297,325,296,"2.3","-2.3"
399,519043,"Moore, Matt",2023,842,47.4,0.259,0.271,0.262,0.529,0.367,0.353,0.253,22,85,90.2,20.7,2323,94,93.18,49,217,182,-0.7999999999999972,6.24,107,149,112,147,298,324,297,"5.1","-5.1"
398,607359,"Patton, Spencer",2021,705,56.5,0.224,0.158,0.286,0.382,0.315,0.308,0.214,17,76,87.4,13.9,2036,93.4,93.4,45,172,226,0,6.32,113,155,124,147,301,323,295,"0.5","-0.5"
397,519293,"Smith, Will",2022,985,40.3,0.28,0.21,0.291,0.49,0.381,0.376,0.278,28,100,90.4,20.1,2178,92.1,91.87,25,196,201,-0.19999999999998863,6.22,110,153,121,145,304,324,293,"-6.7","6.7"
395,665621,"García, Rony",2022,885,44.6,0.222,0.256,0.222,0.478,0.336,0.424,0.286,20,90,92.7,27.1,2335,92.9,92.64,38,202,193,-0.30000000000001137,6.25,114,159,121,149,303,329,294,"-1.5","1.5"
394,518585,"Cruz, Fernando",2023,1120,35.2,0.3,0.212,0.338,0.512,0.394,0.381,0.281,24,80,93.3,18,2227,94.3,95.04,30,180,214,0.7000000000000028,6.77,112,146,121,148,294,320,293,"0.2","-0.2"
394,595345,"Okert, Steven",2023,1019,38.7,0.289,0.229,0.345,0.518,0.385,0.369,0.282,24,83,88.4,17.8,2237,93.8,93.85,38,164,230,0,6.42,110,149,117,148,301,318,294,"-7.7","7.7"
392,621074,"Rucker, Michael",2022,914,42.9,0.222,0.185,0.215,0.407,0.327,0.336,0.235,18,81,90.8,24.1,2270,94.7,91.34,43,212,180,-3.4000000000000057,6.2,109,152,119,154,299,321,291,"3.2","-3.2"
391,622075,"Almonte, Yency",2021,871,44.9,0.256,0.167,0.262,0.423,0.357,0.388,0.278,20,78,91.2,12.5,2094,94.2,95.42,18,162,229,1.2000000000000028,6.81,112,151,123,147,301,329,302,"0.4","-0.4"
390,643377,"Jax, Griffin",2022,1157,33.7,0.258,0.273,0.24,0.53,0.373,0.361,0.26,17,66,90.6,16.5,2391,95.4,94.67,36,187,203,-0.7000000000000028,5.87,110,156,118,150,296,329,291,"-1.9","1.9"
389,621242,"Díaz, Edwin",2022,928,41.9,0.266,0.141,0.469,0.406,0.334,0.265,0.204,17,64,84.9,11.1,2352,99.1,100.36,70,170,219,1.3000000000000114,7.31,115,157,118,149,298,328,304,"2.4","-2.4"
389,571479,"Bellatti, Andrew",2022,963,40.4,0.265,0.132,0.348,0.397,0.346,0.348,0.225,18,68,91.3,27.5,2436,94.4,93.35,54,180,209,-1,5.86,109,150,117,145,296,324,290,"4.8","-4.8"
388,657571,"Ferguson, Caleb",2022,580,66.9,0.175,0.113,0.25,0.287,0.271,0.278,0.192,14,80,83.4,19.5,2319,94.8,94.62,60,205,183,-0.20000000000000284,6.13,109,153,116,147,298,314,292,"5.9","-5.9"
388,656794,"Newcomb, Sean",2021,673,57.7,0.308,0.154,0.432,0.462,0.428,0.41,0.276,20,65,87.3,17.1,2295,95.6,94.88,37,188,200,-0.6999999999999886,5.81,106,151,123,147,301,318,291,"-8.8","8.8"
388,607067,"Rea, Colin",2023,2016,19.2,0.135,0.135,0.188,0.27,0.195,0.282,0.201,12,89,90.2,18.3,2154,93.2,93.77,55,207,181,0.5999999999999943,6.58,111,149,117,148,299,325,296,"7.2","-7.2"
388,670036,"Festa, Matt",2022,897,43.3,0.179,0.262,0.17,0.44,0.326,0.351,0.233,15,84,86.5,16.5,2332,92.6,92.83,56,194,194,0.20000000000000284,6.36,112,152,120,146,293,321,293,"2.9","-2.9"
384,641793,"Littell, Zack",2022,758,50.7,0.265,0.277,0.293,0.542,0.372,0.333,0.227,22,83,89.7,23.7,2132,94.5,94.81,53,211,173,0.29999999999999716,6.5,110,152,116,148,298,322,292,"-3.4","3.4"
