"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp"
91,669387,"Mlodzinski, Carmen",2023,617,14.7,0.19,0.048,0.235,0.238,0.239,0.256,0.199,4,21,82.1,2.5,1937,89.4,89.71,9,39,52,0.29999999999999716,6.53,112,148,115,150,299,320,299,"0.5","-0.5"
91,656420,"Feyereisen, J.P.",2022,344,26.5,0.1,0,0.143,0.1,0.117,0.216,0.194,2,20,93.1,10.5,1456,87.1,86.15,14,43,48,-0.8999999999999915,5.78,110,164,117,150,305,328,301,"1.5","-1.5"
91,623451,"Stephens, Jackson",2022,944,9.6,0.32,0.12,0.381,0.44,0.367,0.389,0.347,8,25,85.7,3.6,1505,85.9,85.23,9,49,42,-0.7000000000000028,5.62,116,151,121,149,297,324,304,"-2.2","2.2"
90,656605,"Keller, Mitch",2023,3119,2.9,0.36,0.24,0.364,0.6,0.406,0.382,0.356,9,25,91.7,-6.1,1645,90.7,90.98,8,38,52,0.29999999999999716,6.49,113,148,112,152,293,320,299,"-2.3","2.3"
90,682990,"Priester, Quinn",2023,866,10.4,0.263,0.053,0.357,0.316,0.273,0.262,0.24,5,19,82.9,-21.1,1504,89.1,89.64,9,36,54,0.5,6.54,115,148,112,152,297,320,299,"-2","2"
89,624522,"Thompson, Keegan",2022,1878,4.7,0.158,0,0.2,0.158,0.14,0.185,0.183,3,19,89.7,7.2,2092,86.1,86.19,10,35,54,0.10000000000000853,6.38,109,152,117,158,296,321,295,"1","-1"
89,622075,"Almonte, Yency",2021,871,10.2,0.263,0.263,0.333,0.526,0.329,0.214,0.19,5,19,82.4,14.3,1716,87.3,88.22,17,42,47,0.9000000000000057,6.67,116,151,123,151,299,329,306,"-2","2"
89,686753,"Jameson, Drey",2023,674,13.2,0.19,0,0.222,0.19,0.192,0.207,0.184,4,21,91.2,2,1868,89.1,88.28,15,45,44,-0.7999999999999972,5.78,111,148,122,151,295,318,298,"2.1","-2.1"
89,666721,"Castillo, Max",2023,342,26,0.125,0.042,0.13,0.167,0.184,0.353,0.31,3,24,82.7,14.9,1585,87.1,87.93,5,46,43,0.8000000000000114,6.85,108,147,122,148,298,329,293,"1.4","-1.4"
88,663559,"Falter, Bailey",2023,1296,6.8,0.188,0.063,0.25,0.25,0.218,0.303,0.264,3,16,93,-1.5,1490,84.8,86.72,10,33,55,1.9000000000000057,7.48,108,151,117,149,302,319,291,"0.4","-0.4"
88,680735,"Cox, Austin",2023,578,15.2,0.176,0,0.188,0.176,0.202,0.279,0.245,3,17,86.7,16.9,1661,82.9,82.85,7,36,52,0,6.19,102,150,119,147,301,326,288,"0.2","-0.2"
88,657649,"Koenig, Jared",2022,653,13.5,0.4,0.2,0.444,0.6,0.463,0.441,0.37,8,20,91.5,5.2,1621,83,83.44,5,32,56,0.4000000000000057,6.54,104,152,118,148,306,326,295,"-4.7","4.7"
88,502179,"Espino, Paolo",2022,1873,4.7,0.421,0.263,0.389,0.684,0.485,0.42,0.328,8,19,96,8.3,1423,83.6,83.99,9,46,42,0.4000000000000057,6.45,113,157,127,145,297,321,303,"-4.2","4.2"
88,547179,"Lorenzen, Michael",2021,481,18.3,0.25,0.2,0.25,0.45,0.374,0.325,0.226,5,20,81.8,-1.2,1943,87.2,86.46,10,39,49,-0.7000000000000028,5.78,118,151,116,147,287,319,295,"-2.7","2.7"
88,656605,"Keller, Mitch",2021,1858,4.7,0.385,0.077,0.417,0.462,0.431,0.452,0.373,5,13,92.2,2.4,1647,89.8,89.55,2,30,58,-0.29999999999999716,6.06,113,154,119,150,300,323,295,"-2.7","2.7"
88,663903,"Singer, Brady",2021,2287,3.8,0.214,0,0.25,0.214,0.253,0.299,0.254,3,14,84.5,1.8,2015,88,88.37,1,24,64,0.4000000000000057,6.48,109,160,108,149,292,321,301,"-1.8","1.8"
87,621249,"Underwood Jr., Duane",2023,337,25.8,0.2,0.24,0.235,0.44,0.323,0.418,0.292,5,25,88.9,7.8,1644,88.7,88.9,11,40,47,0.20000000000000284,6.47,111,147,114,150,296,320,296,"-3.3","3.3"
87,607200,"Fedde, Erick",2022,2420,3.6,0.364,0.182,0.333,0.545,0.417,0.509,0.435,8,22,95.9,5.3,1516,86,86.31,2,32,55,0.29999999999999716,6.49,116,162,124,147,294,320,305,"-6.4","6.4"
87,465657,"Soria, Joakim",2021,605,14.4,0.205,0.256,0.263,0.462,0.297,0.235,0.179,8,39,89.2,5.6,1659,87.6,88.47,23,53,34,0.9000000000000057,6.76,109,152,119,150,298,325,301,"-1.3","1.3"
87,664028,"Kennedy, Brett",2023,310,28.1,0.308,0.154,0.364,0.462,0.339,0.32,0.283,8,26,88.8,13.3,1409,83.6,84.1,10,48,39,0.5,6.4,111,146,119,148,292,321,300,"-0.7","0.7"
87,677161,"Kelly, Zack",2022,222,39.2,0.333,0.19,0.429,0.524,0.397,0.275,0.191,7,21,83.9,18.2,2380,82,82.3,9,44,43,0.29999999999999716,6.72,109,159,113,152,293,329,294,"-2.2","2.2"
87,656818,"Overton, Connor",2022,469,18.6,0.167,0.167,0.143,0.333,0.213,0.165,0.161,4,24,85.5,18.1,1712,84.9,84.7,7,44,43,-0.20000000000000284,6.14,121,159,127,147,290,319,294,"0.5","-0.5"
86,656427,"Flaherty, Jack",2023,2634,3.3,0.154,0,0.167,0.154,0.136,0.181,0.195,2,13,77.8,0.5,1624,85.3,86.21,2,24,62,0.9000000000000057,6.71,117,147,115,151,298,320,300,"-0.5","0.5"
86,669461,"Liberatore, Matthew",2023,1059,8.1,0.278,0.111,0.278,0.389,0.326,0.391,0.348,5,18,83.7,6.2,1654,87.3,80.15,5,40,46,-7.200000000000003,6.31,107,150,122,145,315,322,295,"-0.9","0.9"
86,475479,"Phelps, David",2022,1151,7.5,0.19,0.095,0.235,0.286,0.226,0.225,0.215,4,21,86.1,7.1,2171,86.5,84.74,8,42,44,-1.7999999999999972,5.27,112,159,118,151,289,321,304,"1.7","-1.7"
86,650530,"Garcia, Bryan",2022,317,27.1,0.13,0.13,0.095,0.261,0.209,0.38,0.284,3,23,87.8,15.2,1923,85.5,84.77,11,48,38,-0.7000000000000028,5.98,107,159,119,146,297,328,297,"1.1","-1.1"
86,608566,"Márquez, Germán",2022,2839,3,0.389,0.389,0.4,0.778,0.502,0.457,0.37,7,18,88.2,13.6,1595,87.8,86.92,9,32,54,-0.8999999999999915,5.59,120,151,116,152,300,330,307,"-2.5","2.5"
85,596271,"Lawrence, Casey",2022,297,28.6,0.261,0,0.286,0.261,0.285,0.317,0.243,6,23,82.6,-3.1,1776,83.2,82.95,7,48,37,-0.20000000000000284,6.17,114,153,124,151,283,318,294,"-0.3","0.3"
85,664294,"Moreta, Dauri",2023,962,8.8,0.278,0.278,0.333,0.556,0.366,0.281,0.216,5,18,82.8,5.3,1731,85.8,85.99,8,39,46,0.20000000000000284,6.45,115,147,114,152,292,319,301,"-0.3","0.3"
85,686610,"Waldichuk, Ken",2022,586,14.5,0.263,0.105,0.278,0.368,0.272,0.309,0.275,5,19,86.6,3.8,1649,82.4,83.43,13,43,42,1,7.03,111,152,118,149,306,323,293,"1.9","-1.9"
85,543045,"Conley, Adam",2021,296,28.7,0.087,0,0.1,0.087,0.121,0.225,0.202,2,23,77.9,26.2,2055,84,84.3,15,42,43,0.29999999999999716,6.71,101,149,113,142,302,325,291,"3.4","-3.4"
85,621076,"Kaprielian, James",2023,1091,7.8,0.368,0.368,0.333,0.737,0.462,0.45,0.346,7,19,88.7,14,1280,83.3,82.83,9,50,35,-0.5,6.02,114,145,112,150,296,323,302,"-3.5","3.5"
85,594943,"Neal, Zach",2023,462,18.4,0.233,0.367,0.222,0.6,0.364,0.389,0.292,7,30,90.6,11.2,1514,82.4,83.28,17,59,26,0.8999999999999915,6.73,110,145,119,151,294,324,296,"-1.3","1.3"
84,669432,"Rogers, Trevor",2023,330,25.5,0.32,0.16,0.389,0.48,0.357,0.293,0.228,8,25,86.7,0.6,1394,85.7,86.43,17,45,39,0.7000000000000028,6.93,102,151,117,150,304,322,290,"-1.8","1.8"
84,448179,"Hill, Rich",2022,1990,4.2,0.111,0,0.143,0.111,0.206,0.237,0.121,1,9,91.7,7.7,1882,82.8,82.35,1,18,66,-0.3999999999999915,6.14,109,155,117,149,289,325,292,"1.6","-1.6"
84,675921,"Howard, Spencer",2021,936,9,0.368,0.316,0.5,0.684,0.473,0.37,0.268,7,19,85.8,13.2,1391,79.4,79.99,11,31,53,0.5999999999999943,6.68,112,151,120,144,299,327,299,"-6.5","6.5"
84,592831,"Wade, Konner",2021,248,33.9,0.333,0.167,0.571,0.5,0.402,0.288,0.184,4,12,87.9,30.7,2079,82.5,80.73,16,44,40,-1.7999999999999972,5.22,112,151,124,146,295,324,297,"-0.8","0.8"
84,656578,"Jackson, Andre",2022,156,53.8,0.167,0.056,0.214,0.222,0.196,0.249,0.191,3,18,85.7,12.9,1764,84.9,85.15,15,48,36,0.19999999999998863,6.38,108,153,121,143,300,311,292,"2","-2"
83,641778,"Lauer, Eric",2022,2676,3.1,0.308,0.231,0.273,0.538,0.363,0.414,0.369,4,13,91.5,10.6,1745,87.2,87.12,4,22,61,-0.10000000000000853,6.25,110,154,119,147,300,321,296,"-1.7","1.7"
83,670174,"Winckowski, Josh",2023,1383,6,0.154,0.115,0.15,0.269,0.216,0.199,0.169,4,26,84.4,2,1688,93,93.22,3,39,44,0.20000000000000284,6.47,112,148,117,150,287,326,294,"0.8","-0.8"
82,657265,"Strzelecki, Peter",2022,605,13.6,0.167,0.083,0.235,0.25,0.199,0.217,0.188,4,24,80.5,0.6,1746,83.3,83.53,15,42,40,0.20000000000000284,6.58,115,153,121,148,293,317,298,"2.7","-2.7"
82,672851,"Adon, Joan",2022,1204,6.8,0.25,0.042,0.353,0.292,0.255,0.261,0.25,6,24,88.4,-1.6,1886,87.4,87.44,10,34,48,0,6.38,111,153,117,145,295,321,300,"-0.9","0.9"
82,621111,"Buehler, Walker",2022,1046,7.8,0.138,0.103,0.211,0.241,0.16,0.204,0.184,4,29,87,-7.2,1550,90.5,90.95,15,48,34,0.5,6.43,113,159,132,152,287,314,299,"2.7","-2.7"
82,687830,"Gipson-Long, Sawyer",2023,336,24.4,0.176,0.235,0.375,0.412,0.264,0.134,0.098,3,17,84.1,19.9,1343,85.8,87.83,22,44,38,2,7.56,115,147,120,147,299,325,293,"-2.1","2.1"
81,606303,"Payamps, Joel",2021,826,9.8,0,0,0,0,0.036,0.148,0.118,0,18,85.6,7.9,2044,87,86.2,12,38,43,-0.7999999999999972,5.74,116,164,125,149,291,320,301,"2.5","-2.5"
81,669854,"Blanco, Ronel",2023,905,9,0.263,0.053,0.455,0.316,0.294,0.28,0.245,5,19,84.9,17.7,1431,85.5,86.09,20,54,27,0.5999999999999943,6.77,113,147,118,150,289,325,288,"0.6","-0.6"
81,685503,"Arihara, Kohei",2022,390,20.8,0.222,0.167,0.267,0.389,0.282,0.254,0.231,4,18,84.9,-1.1,1408,81.2,81.6,13,40,41,0.3999999999999915,6.69,118,153,113,148,295,322,296,"-1","1"
81,592826,"Velasquez, Vince",2023,650,12.5,0.25,0.125,0.286,0.375,0.291,0.295,0.267,4,16,85.1,3.2,1592,88.6,89.58,9,35,46,1,6.71,106,147,110,150,297,323,303,"-2.8","2.8"
81,666157,"Lodolo, Nick",2023,646,12.5,0.471,0.235,0.467,0.706,0.513,0.376,0.288,8,17,92,-3.1,1993,87.3,86.96,14,43,38,-0.29999999999999716,6.24,101,149,121,146,293,318,287,"-3.2","3.2"
80,668941,"Romero, JoJo",2022,271,29.5,0.188,0.313,0.167,0.5,0.332,0.299,0.214,3,16,82.4,3.5,1560,86.5,85.21,16,39,41,-1.2999999999999972,5.37,108,150,117,146,302,317,292,"-0.4","0.4"
80,502706,"Holland, Derek",2021,835,9.6,0.316,0.053,0.316,0.368,0.334,0.377,0.35,6,19,85.4,18.1,2079,85,84.81,4,33,47,-0.20000000000000284,6.26,105,151,119,146,299,327,296,"-3.1","3.1"
80,528748,"Castellanos, Humberto",2021,726,11,0.333,0.417,0.263,0.75,0.449,0.393,0.288,8,24,90.2,12,1269,84.1,83.42,5,40,40,-0.6999999999999886,5.84,112,153,120,152,293,326,297,"-5.8","5.8"
80,554340,"García, Yimi",2023,1100,7.3,0.292,0.208,0.353,0.5,0.349,0.328,0.277,7,24,85.3,13.1,2042,88.5,87.8,16,45,35,-0.7000000000000028,5.94,116,148,119,150,281,325,294,"-1","1"
79,670955,"Uceta, Edwin",2022,292,27.1,0.25,0.125,0.273,0.375,0.268,0.193,0.158,6,24,83.1,6.1,2118,88.3,87.79,12,53,26,-0.5,6.11,111,151,125,150,296,320,294,"0.4","-0.4"
79,445926,"Chavez, Jesse",2023,581,13.6,0.12,0,0.15,0.12,0.15,0.234,0.207,3,25,82.8,3.7,1761,84.8,83.91,10,40,39,-0.8999999999999915,6.4,112,146,119,151,302,326,306,"2.9","-2.9"
79,621348,"Clay, Sam",2021,803,9.8,0.35,0.1,0.389,0.45,0.377,0.317,0.285,7,20,90.7,-2,1765,87,86.15,6,35,44,-0.9000000000000057,5.7,109,153,117,146,304,320,290,"-2.2","2.2"
79,681190,"Vásquez, Randy",2023,669,11.8,0.1,0.2,0.067,0.3,0.162,0.225,0.181,2,20,77.1,-6.3,2013,87.8,87.55,6,35,44,-0.20000000000000284,6.24,114,148,116,153,292,328,293,"2.2","-2.2"
79,605525,"Wendelken, J.B.",2022,488,16.2,0.15,0.05,0.2,0.2,0.151,0.235,0.233,3,20,83.8,17.3,1628,85.5,85.01,14,46,33,-0.5,6.13,111,148,119,147,299,321,298,"3.3","-3.3"
79,594965,"Ponce de Leon, Daniel",2021,653,12.1,0.16,0.12,0.136,0.28,0.205,0.218,0.2,4,25,91.4,2.6,1907,86.1,85.98,4,43,36,-0.09999999999999432,6.19,121,161,118,149,296,318,302,"1.7","-1.7"
78,572193,"Tepera, Ryan",2022,892,8.7,0.222,0.222,0.231,0.444,0.305,0.289,0.226,4,18,87.4,13.6,1229,85.8,85.83,14,31,47,0,6.39,119,154,114,162,291,322,297,"-1.5","1.5"
78,592254,"De León, José",2021,347,22.5,0.526,0.474,0.615,1,0.623,0.529,0.407,10,19,95.5,14.6,1793,84.3,84.7,16,39,39,0.4000000000000057,6.61,110,153,114,146,298,320,289,"-9.1","9.1"
78,668909,"Williams, Gavin",2023,1386,5.6,0.353,0.235,0.417,0.588,0.43,0.427,0.343,6,17,89.5,17.1,1887,88.2,90.07,7,33,45,1.8999999999999915,7.41,116,146,117,152,295,316,295,"-3.5","3.5"
78,543594,"Nolin, Sean",2021,499,15.6,0.2,0.25,0.214,0.45,0.305,0.343,0.284,4,20,89.9,5.3,1670,79.9,80.44,10,36,42,0.5,6.54,104,151,117,143,307,328,297,"1.4","-1.4"
78,656578,"Jackson, Andre",2021,199,39.2,0.158,0.211,0.167,0.368,0.241,0.286,0.2,3,19,90.5,24.8,1713,84.1,84.04,17,46,32,-0.09999999999999432,6.16,115,159,118,151,296,316,296,"1.9","-1.9"
78,528748,"Castellanos, Humberto",2022,748,10.4,0.231,0.038,0.261,0.269,0.236,0.29,0.265,6,26,88.3,16.1,1410,84,83.02,5,46,32,-1,5.86,109,152,119,150,300,326,301,"1.9","-1.9"
78,592791,"Taillon, Jameson",2023,2533,3.1,0.28,0.16,0.261,0.44,0.306,0.288,0.258,7,25,86.7,27,1867,86.5,87.09,5,47,31,0.5999999999999943,6.57,110,147,113,154,296,328,299,"-0.8","0.8"
77,642068,"Sheffield, Jordan",2021,456,16.9,0.182,0,0.267,0.182,0.183,0.207,0.174,4,22,85,15.1,2097,90.1,89.27,14,36,41,-0.7999999999999972,5.65,116,151,123,151,291,327,307,"0.8","-0.8"
77,642545,"Barria, Jaime",2021,917,8.4,0.143,0,0.182,0.143,0.126,0.207,0.208,2,14,89.4,10.1,1609,85.8,85.68,11,36,41,-0.09999999999999432,6.17,115,162,115,150,300,326,300,"0.4","-0.4"
77,621074,"Rucker, Michael",2022,914,8.4,0.238,0.048,0.263,0.286,0.228,0.288,0.305,5,21,94.3,-10.5,1787,90,86.25,5,38,39,-3.700000000000003,6.12,109,153,120,155,301,323,293,"2.4","-2.4"
77,660853,"De Los Santos, Enyel",2021,697,11,0.2,0,0.273,0.2,0.237,0.193,0.126,3,15,81.6,15.4,1842,87.4,86.94,11,34,43,-0.5,6.03,115,152,123,151,293,323,298,"0","0"
77,608717,"Stratton, Chris",2022,1100,7,0.278,0.111,0.294,0.389,0.309,0.413,0.35,5,18,87.4,4.2,2228,86.8,87.74,5,34,43,0.9000000000000057,6.63,110,152,114,149,298,321,303,"-1.9","1.9"
77,594798,"deGrom, Jacob",2022,940,8.2,0.25,0.063,0.444,0.313,0.271,0.231,0.218,4,16,87.4,-0.8,1613,92,92.98,16,35,42,1,6.76,115,159,117,151,295,327,300,"-1.3","1.3"
77,669935,"Alexy, A.J.",2021,424,18.2,0.143,0.214,0.1,0.357,0.267,0.402,0.302,2,14,80.2,-7.4,1487,85.8,86.52,12,37,40,0.7000000000000028,6.68,112,158,134,148,304,323,296,"0.5","-0.5"
77,664139,"Gibaut, Ian",2022,694,11.1,0.3,0.1,0.462,0.4,0.321,0.223,0.21,6,20,85.2,2.9,1894,85.9,83.39,12,39,38,-2.5,6.82,113,149,119,145,286,319,295,"0.6","-0.6"
77,453178,"Kennedy, Ian",2021,899,8.6,0.333,0.333,0.375,0.667,0.429,0.388,0.309,8,24,83.5,15.1,1930,87.1,87.33,15,49,28,0.20000000000000284,6.48,111,153,117,147,299,328,295,"-2.7","2.7"
76,657756,"Seabold, Connor",2022,370,20.5,0.429,0.476,0.615,0.905,0.575,0.306,0.216,9,21,87.6,23.1,2009,80.4,80.03,16,39,37,-0.4000000000000057,6.06,112,155,117,147,290,328,296,"-7","7"
76,523260,"Kelly, Joe",2023,712,10.7,0.16,0.16,0.188,0.32,0.238,0.199,0.147,4,25,86.4,-5.2,2082,89.2,88.97,10,37,39,-0.20000000000000284,6.2,118,148,115,148,295,319,296,"0.6","-0.6"
76,670167,"Schreiber, John",2022,1020,7.5,0.333,0.2,0.286,0.533,0.35,0.384,0.284,5,15,87.2,-7.9,1649,88.5,88.86,6,36,40,0.4000000000000057,6.62,117,163,116,151,290,328,296,"-0.2","0.2"
76,554340,"García, Yimi",2022,1039,7.3,0.462,0.385,0.455,0.846,0.518,0.432,0.369,6,13,88.2,15.9,1877,87.2,86.15,5,32,44,-1,5.76,114,175,123,153,287,322,301,"-4.7","4.7"
76,458681,"Lynn, Lance",2022,2022,3.8,0.4,0.45,0.455,0.85,0.532,0.41,0.322,8,20,90.9,7.3,1872,85.8,86.13,7,33,43,0.29999999999999716,6.4,112,158,113,152,293,326,300,"-5.4","5.4"
76,670241,"Vines, Darius",2023,308,24.7,0.24,0.28,0.222,0.52,0.316,0.282,0.219,6,25,81.5,17.1,1480,81.1,81.45,14,44,32,0.30000000000001137,6.35,114,149,119,150,303,328,310,"-0.3","0.3"
76,656302,"Cease, Dylan",2022,3120,2.4,0.364,0.227,0.533,0.591,0.429,0.299,0.268,8,22,84.1,0.2,1720,77.9,78.11,10,29,47,0.19999999999998863,6.35,106,152,110,149,297,326,303,"-4.3","4.3"
76,663558,"Moran, Jovani",2021,162,46.9,0.077,0,0.2,0.077,0.151,0.151,0.062,1,13,74.7,-6.2,1783,82,82.11,19,37,39,0.09999999999999432,6.3,101,150,114,145,302,333,299,"1.7","-1.7"
75,601713,"Pivetta, Nick",2021,2745,2.7,0.313,0.375,0.214,0.688,0.461,0.406,0.264,5,16,83.8,22.6,1867,87.9,88.29,12,38,37,0.3999999999999915,6.52,113,160,117,151,292,329,303,"-3.2","3.2"
75,541640,"Ramírez, Erasmo",2023,962,7.8,0.267,0.2,0.231,0.467,0.337,0.279,0.211,4,15,81.3,5,1676,84.3,84.75,9,33,42,0.5,6.51,109,143,116,150,294,326,307,"0.7","-0.7"
75,674072,"Henry, Tommy",2022,773,9.7,0.357,0.071,0.5,0.429,0.366,0.262,0.202,5,14,80.6,-2.9,1435,84.7,85.21,10,33,42,0.5,6.65,108,153,123,147,303,321,294,"-1","1"
75,493603,"Ottavino, Adam",2022,1057,7.1,0.083,0,0.111,0.083,0.123,0.166,0.128,1,12,78.9,-10.6,2080,89.1,89.94,13,30,45,0.8000000000000114,6.9,114,157,119,149,294,324,303,"0.8","-0.8"
75,666214,"Wentz, Joey",2022,555,13.5,0.267,0.067,0.333,0.333,0.288,0.33,0.29,4,15,77.6,-5.9,2085,84.1,84.1,9,37,38,0,6.37,104,152,117,145,303,329,289,"-1.8","1.8"
75,650671,"Quijada, José",2022,691,10.9,0.154,0.154,0.182,0.308,0.194,0.306,0.286,2,13,92.6,3.4,1649,86.9,87.19,10,26,49,0.29999999999999716,6.57,112,152,116,148,296,323,290,"-1.2","1.2"
75,543507,"May, Trevor",2022,465,16.1,0.222,0,0.444,0.222,0.222,0.175,0.155,4,18,80.2,11.9,1696,87.3,88.74,20,43,32,1.4000000000000057,7.17,111,155,118,151,295,328,300,"1.9","-1.9"
75,675989,"Bolton, Cody",2023,455,16.5,0.25,0.25,0.333,0.5,0.354,0.364,0.267,2,8,88.6,-1,1984,91.7,91.5,3,14,61,-0.20000000000000284,6.19,112,149,115,152,299,318,294,"-2.2","2.2"
75,664202,"Cyr, Tyler",2022,224,33.5,0.217,0.174,0.267,0.391,0.279,0.279,0.243,5,23,93.1,13.2,1227,86.4,88.01,14,43,32,1.5999999999999943,7.13,114,154,121,151,302,325,300,"1.6","-1.6"
75,641582,"Foster, Matt",2022,768,9.8,0.353,0.059,0.5,0.412,0.371,0.309,0.274,6,17,85.3,16.8,1824,83.9,83.83,9,31,44,-0.10000000000000853,6.2,111,151,110,148,294,323,300,"-0.3","0.3"
75,666159,"Manning, Matt",2022,990,7.6,0.364,0.545,0.286,0.909,0.537,0.502,0.321,4,11,93.9,18.9,1372,86.2,87.23,12,35,40,1,6.81,111,163,110,147,295,331,300,"-2.3","2.3"
74,681867,"Criswell, Cooper",2023,554,13.4,0.381,0.238,0.412,0.619,0.424,0.346,0.313,8,21,86.3,-8.1,1536,83.7,84.44,7,36,38,0.7000000000000028,6.82,113,145,115,152,290,327,306,"-3.3","3.3"
74,623474,"Herget, Jimmy",2022,996,7.4,0.125,0,0.167,0.125,0.11,0.242,0.249,2,16,89,1.3,1514,84.3,82.75,10,38,36,-1.5999999999999943,5.15,120,155,111,160,290,320,295,"2.4","-2.4"
74,650633,"King, Michael",2022,776,9.5,0.1,0,0.2,0.1,0.088,0.12,0.122,2,20,79.8,3.5,2152,88.3,88.22,22,37,37,-0.09999999999999432,6.38,114,159,119,152,292,327,294,"1.9","-1.9"
74,543243,"Gray, Sonny",2021,2228,3.3,0.2,0.267,0.143,0.467,0.306,0.338,0.277,3,15,85.1,19.3,1830,88.2,88.94,11,33,41,0.7000000000000028,6.58,111,154,119,151,292,322,300,"2.3","-2.3"
74,665152,"Kremer, Dean",2021,986,7.5,0.556,0.333,0.571,0.889,0.621,0.332,0.288,5,9,93.5,17.8,1588,82.9,82.91,8,26,48,0,6.36,109,152,114,150,295,322,298,"-4.6","4.6"
74,448179,"Hill, Rich",2021,2496,3,0.143,0,0.222,0.143,0.126,0.197,0.2,2,14,79.7,-4.7,1672,80.9,80.7,12,31,43,-0.20000000000000284,6.21,102,155,117,147,307,326,295,"1.4","-1.4"
74,661527,"Martinez, Seth",2022,592,12.5,0.15,0,0.167,0.15,0.133,0.258,0.263,3,20,91,-5.6,1719,86.5,87.37,7,35,39,0.9000000000000057,6.87,115,152,119,151,288,319,294,"1.1","-1.1"
74,641743,"Kay, Anthony",2021,649,11.4,0.25,0,0.3,0.25,0.256,0.285,0.268,3,12,80.3,-10.2,1774,86.2,85.37,10,30,44,-0.7999999999999972,5.78,105,153,118,146,297,315,285,"-1","1"
73,641447,"Castano, Daniel",2022,577,12.7,0.292,0.125,0.333,0.417,0.305,0.259,0.268,7,24,81.2,0.2,1766,84,83.73,6,39,34,-0.29999999999999716,6.07,105,151,117,148,299,312,288,"-1.1","1.1"
73,643778,"Webb, Tyler",2021,392,18.6,0.333,0.278,0.313,0.611,0.426,0.352,0.245,6,18,86.9,29.6,1690,79.6,79.93,6,34,39,0.30000000000001137,6.48,107,149,120,145,296,318,294,"-4.3","4.3"
73,676710,"Crawford, Kutter",2022,1296,5.6,0.125,0.375,0,0.5,0.259,0.354,0.263,2,16,92.1,17.5,1436,86.8,86.55,9,28,45,-0.20000000000000284,6.13,118,163,118,150,291,326,294,"-1","1"
73,621107,"Eflin, Zach",2022,1194,6.1,0.1,0.05,0.111,0.15,0.135,0.238,0.214,2,20,84.3,1.7,1699,87,87.64,4,40,33,0.5999999999999943,6.78,114,151,140,136,293,329,298,"1.6","-1.6"
73,669456,"Bieber, Shane",2021,1559,4.7,0.182,0.273,0.1,0.455,0.298,0.397,0.285,2,11,82.6,-2.4,1740,87.4,87.82,10,32,41,0.3999999999999915,6.52,114,157,110,151,290,324,301,"2.1","-2.1"
73,605288,"Houser, Adrian",2023,1856,3.9,0.294,0.176,0.267,0.471,0.326,0.345,0.297,5,17,85.6,13.4,1462,84.3,85.17,6,30,43,0.9000000000000057,6.85,115,148,112,150,296,324,297,"-0.3","0.3"
73,657093,"Watkins, Spenser",2022,1642,4.4,0.375,0.063,0.375,0.438,0.375,0.387,0.358,6,16,85.5,-5.6,1649,86,86.17,7,31,42,0.20000000000000284,6.23,115,166,111,152,303,324,298,"-1.7","1.7"
73,669713,"Wesneski, Hayden",2023,1479,4.9,0.188,0,0.2,0.188,0.165,0.19,0.176,3,16,84.1,3.1,1585,84.5,85.67,4,30,43,1.2000000000000028,6.95,116,147,113,153,295,325,297,"0","0"
73,605242,"Fulmer, Michael",2023,950,7.7,0.143,0.214,0.333,0.357,0.206,0.2,0.148,2,14,93.2,17,1727,89.9,86.86,18,31,42,-3,6.58,113,144,112,150,293,323,296,"1","-1"
73,669461,"Liberatore, Matthew",2022,650,11.2,0.455,0.364,0.455,0.818,0.552,0.462,0.399,5,11,91.4,-1.7,1527,85.9,85.86,9,29,44,0,6.2,103,147,117,143,308,324,294,"-1.5","1.5"
72,663773,"Hoeing, Bryan",2023,1125,6.4,0.353,0.118,0.375,0.471,0.334,0.277,0.281,6,17,89.7,18.1,1298,85.9,86.42,9,34,38,0.5,6.76,116,147,114,150,299,319,300,"-3.1","3.1"
72,669022,"Gore, MacKenzie",2023,2462,2.9,0.188,0.063,0.273,0.25,0.188,0.15,0.159,3,16,79.2,6.8,2175,86.5,88.09,13,34,38,1.5999999999999943,7.26,113,149,118,145,307,330,299,"0.4","-0.4"
72,676979,"Crochet, Garrett",2021,915,7.9,0,0,0,0,0.041,0.208,0.188,0,15,81.4,26.8,2157,91.8,92.83,13,34,38,1,7,109,149,117,146,300,319,296,"3.5","-3.5"
72,643400,"Knight, Dusten",2022,192,37.5,0.083,0.25,0,0.333,0.173,0.338,0.215,1,12,81.9,28.6,1465,78.6,78.54,7,35,37,-0.09999999999999432,6.4,101,153,112,146,301,320,292,"1","-1"
72,502179,"Espino, Paolo",2021,1735,4.1,0.389,0.333,0.353,0.722,0.486,0.513,0.46,7,18,96.4,10.3,1372,83.7,84.18,2,29,43,0.5,6.47,114,160,124,145,298,323,301,"-0.8","0.8"
